"id_producto","id_orden","cantidad","precio_unitario","subtotal","nombre"
32,939,1,"140.00","140.00","Tacos Gober"
74,939,1,"45.00","45.00","Naranjada"
73,939,2,"45.00","90.00","Limonada"
57,940,1,"50.00","50.00","Ord Papas Fran"
87,941,1,"50.00","50.00","Miche"
25,942,1,"85.00","85.00","Hambur Res"
26,942,1,"85.00","85.00","Hambur Pollo"
58,942,1,"140.00","140.00","Parillada Ind"
89,942,1,"100.00","100.00","Pozole"
47,942,1,"190.00","190.00","Coctel Cam Gde"
75,942,1,"45.00","45.00","Sangria Prep"
73,942,2,"45.00","90.00","Limonada"
70,942,2,"25.00","50.00","Refresco"
86,943,1,"10.00","10.00","Huevo"
70,944,1,"25.00","25.00","Refresco"
70,945,2,"25.00","50.00","Refresco"
28,945,1,"130.00","130.00","Alamb Bist"
9,946,1,"120.00","120.00","Club Sandwich"
70,946,1,"25.00","25.00","Refresco"
15,947,1,"120.00","120.00","Enchi Divor"
65,948,1,"90.00","90.00","Chilaq c Huev"
59,949,1,"260.00","260.00","Parillada 2P"
81,949,1,"45.00","45.00","Agua Nat 1L"
36,950,1,"130.00","130.00","Alitas Buf"
37,950,1,"130.00","130.00","Alitas Man Hab"
10,950,1,"80.00","80.00","Enchi Verd"
5,950,1,"100.00","100.00","Burrito Pollo"
3,950,1,"80.00","80.00","Sincronizadas"
70,950,2,"25.00","50.00","Refresco"
87,950,2,"50.00","100.00","Miche"
40,951,1,"100.00","100.00","Pech Empa"
36,951,1,"130.00","130.00","Alitas Buf"
73,951,1,"45.00","45.00","Limonada"
74,952,1,"45.00","45.00","Naranjada"
9,953,1,"120.00","120.00","Club Sandwich"
78,953,1,"0.00","0.00","Agua (gratis)"
15,954,2,"120.00","240.00","Enchi Divor"
70,954,2,"25.00","50.00","Refresco"
91,955,1,"50.00","50.00","Corrida Cafe"
91,956,1,"50.00","50.00","Corrida Cafe"
86,956,1,"10.00","10.00","Huevo"
17,957,1,"110.00","110.00","Milanesa Res"
51,957,1,"160.00","160.00","Cam Diabla"
57,957,1,"50.00","50.00","Ord Papas Fran"
87,957,3,"50.00","150.00","Miche"
47,958,1,"190.00","190.00","Coctel Cam Gde"
11,958,2,"80.00","160.00","Enchi Rojas"
74,958,2,"45.00","90.00","Naranjada"
43,959,1,"110.00","110.00","Pech Cord Blue"
40,960,1,"100.00","100.00","Pech Empa"
16,961,1,"100.00","100.00","Carne Asad"
70,961,1,"25.00","25.00","Refresco"
24,962,1,"85.00","85.00","Ensalad Mixt"
27,963,1,"95.00","95.00","Hambur Arrach"
20,963,1,"200.00","200.00","Arrachera"
87,963,2,"50.00","100.00","Miche"
11,964,1,"80.00","80.00","Enchi Rojas"
75,964,1,"45.00","45.00","Sangria Prep"
83,965,1,"20.00","20.00","Agua"
49,967,2,"160.00","320.00","Cam Empan"
87,967,1,"50.00","50.00","Miche"
70,967,2,"25.00","50.00","Refresco"
28,967,1,"130.00","130.00","Alamb Bist"
59,968,1,"260.00","260.00","Parillada 2P"
87,968,2,"50.00","100.00","Miche"
49,969,1,"160.00","160.00","Cam Empan"
73,969,1,"45.00","45.00","Limonada"
59,970,1,"260.00","260.00","Parillada 2P"
73,970,2,"45.00","90.00","Limonada"
75,970,1,"45.00","45.00","Sangria Prep"
59,971,1,"260.00","260.00","Parillada 2P"
15,971,1,"120.00","120.00","Enchi Divor"
51,971,1,"160.00","160.00","Cam Diabla"
4,971,1,"100.00","100.00","Burrito Bistec"
86,971,1,"10.00","10.00","Huevo"
82,971,1,"50.00","50.00","Agua Nat 2L"
92,972,1,"10.00","10.00","Contenedor"
87,973,1,"50.00","50.00","Miche"
74,973,1,"45.00","45.00","Naranjada"
87,974,2,"50.00","100.00","Miche"
53,975,1,"250.00","250.00","Mojarra Frita"
70,975,1,"25.00","25.00","Refresco"
49,976,1,"160.00","160.00","Cam Empan"
4,976,1,"100.00","100.00","Burrito Bistec"
27,977,1,"95.00","95.00","Hambur Arrach"
32,977,1,"140.00","140.00","Tacos Gober"
72,966,1,"45.00","45.00","Tehuacan Prep"
49,978,1,"160.00","160.00","Cam Empan"
51,978,1,"160.00","160.00","Cam Diabla"
58,978,2,"140.00","280.00","Parillada Ind"
75,978,1,"45.00","45.00","Sangria Prep"
73,978,1,"45.00","45.00","Limonada"
70,978,2,"25.00","50.00","Refresco"
45,979,1,"140.00","140.00","Pech Rell Cam"
71,979,1,"30.00","30.00","Coca Cola Li"
35,980,1,"130.00","130.00","Alitas BBQ"
51,980,1,"160.00","160.00","Cam Diabla"
87,980,2,"50.00","100.00","Miche"
65,966,0,"90.00","0.00","Chilaq c Huev"
67,981,1,"100.00","100.00","Chilaq c Bist"
2,982,1,"100.00","100.00","Caldo de pollo"
43,983,1,"110.00","110.00","Pech Cord Blue"
1,983,1,"75.00","75.00","Sopa Azteca"
48,983,1,"150.00","150.00","Coctel Cam Mdo"
74,983,1,"45.00","45.00","Naranjada"
42,984,2,"100.00","200.00","Pech Chip"
47,985,1,"190.00","190.00","Coctel Cam Gde"
51,985,1,"160.00","160.00","Cam Diabla"
50,985,1,"160.00","160.00","Cam Ajillo"
87,985,3,"50.00","150.00","Miche"
70,986,1,"25.00","25.00","Refresco"
61,987,1,"25.00","25.00","Arroz"
2,987,1,"100.00","100.00","Caldo de pollo"
87,988,1,"50.00","50.00","Miche"
40,989,1,"100.00","100.00","Pech Empa"
12,989,1,"85.00","85.00","Enchi Mole"
73,989,2,"45.00","90.00","Limonada"
4,990,1,"100.00","100.00","Burrito Bistec"
73,990,1,"45.00","45.00","Limonada"
44,991,1,"110.00","110.00","Pollo c Mole"
27,992,2,"95.00","190.00","Hambur Arrach"
18,992,2,"145.00","290.00","Costilla BBQ"
70,992,4,"25.00","100.00","Refresco"
18,993,1,"145.00","145.00","Costilla BBQ"
87,993,1,"50.00","50.00","Miche"
51,994,1,"160.00","160.00","Cam Diabla"
27,994,1,"95.00","95.00","Hambur Arrach"
70,994,1,"25.00","25.00","Refresco"
74,994,1,"45.00","45.00","Naranjada"
70,995,1,"25.00","25.00","Refresco"
73,996,1,"45.00","45.00","Limonada"
87,997,2,"50.00","100.00","Miche"
27,998,2,"95.00","190.00","Hambur Arrach"
70,998,2,"25.00","50.00","Refresco"
52,999,1,"250.00","250.00","Mojarra M Ajo"
70,999,1,"25.00","25.00","Refresco"
65,1000,1,"90.00","90.00","Chilaq c Huev"
89,1000,1,"100.00","100.00","Pozole"
25,1000,1,"85.00","85.00","Hambur Res"
73,1000,1,"45.00","45.00","Limonada"
70,1000,1,"25.00","25.00","Refresco"
74,1000,1,"45.00","45.00","Naranjada"
45,1001,1,"140.00","140.00","Pech Rell Cam"
50,1001,1,"160.00","160.00","Cam Ajillo"
75,1001,1,"45.00","45.00","Sangria Prep"
70,1001,2,"25.00","50.00","Refresco"
25,1002,1,"85.00","85.00","Hambur Res"
87,1002,1,"50.00","50.00","Miche"
25,1003,1,"85.00","85.00","Hambur Res"
49,1003,1,"160.00","160.00","Cam Empan"
89,1003,2,"100.00","200.00","Pozole"
48,1003,1,"150.00","150.00","Coctel Cam Mdo"
32,1003,1,"140.00","140.00","Tacos Gober"
67,1003,1,"100.00","100.00","Chilaq c Bist"
70,1003,3,"25.00","75.00","Refresco"
73,1003,3,"45.00","135.00","Limonada"
32,1004,1,"140.00","140.00","Tacos Gober"
49,1005,1,"160.00","160.00","Cam Empan"
14,1005,1,"90.00","90.00","Enchi Suiz"
74,1005,2,"45.00","90.00","Naranjada"
26,1006,1,"85.00","85.00","Hambur Pollo"
65,1007,1,"90.00","90.00","Chilaq c Huev"
73,1007,1,"45.00","45.00","Limonada"
70,1008,1,"25.00","25.00","Refresco"
14,1009,1,"90.00","90.00","Enchi Suiz"
74,1009,1,"45.00","45.00","Naranjada"
25,1010,1,"85.00","85.00","Hambur Res"
65,1011,1,"90.00","90.00","Chilaq c Huev"
48,1011,1,"150.00","150.00","Coctel Cam Mdo"
83,1011,1,"20.00","20.00","Agua"
74,1011,1,"45.00","45.00","Naranjada"
65,1012,1,"90.00","90.00","Chilaq c Huev"
81,1012,1,"45.00","45.00","Agua Nat 1L"
2,1013,2,"100.00","200.00","Caldo de pollo"
72,1013,2,"45.00","90.00","Tehuacan Prep"
2,1014,1,"100.00","100.00","Caldo de pollo"
19,1014,1,"145.00","145.00","Costi c Chilaq"
87,1014,2,"50.00","100.00","Miche"
70,1015,1,"25.00","25.00","Refresco"
11,1015,1,"80.00","80.00","Enchi Rojas"
40,1016,1,"100.00","100.00","Pech Empa"
43,1016,1,"110.00","110.00","Pech Cord Blue"
73,1016,1,"45.00","45.00","Limonada"
70,1016,1,"25.00","25.00","Refresco"
59,1017,1,"260.00","260.00","Parillada 2P"
15,1018,2,"120.00","240.00","Enchi Divor"
74,1018,2,"45.00","90.00","Naranjada"
9,1019,1,"120.00","120.00","Club Sandwich"
44,1019,1,"110.00","110.00","Pollo c Mole"
10,1020,1,"80.00","80.00","Enchi Verd"
73,1020,1,"45.00","45.00","Limonada"
67,1021,1,"100.00","100.00","Chilaq c Bist"
68,1021,2,"100.00","200.00","Chilaq c Pollo"
25,1022,1,"85.00","85.00","Hambur Res"
36,1022,1,"130.00","130.00","Alitas Buf"
70,1022,1,"25.00","25.00","Refresco"
87,1023,1,"50.00","50.00","Miche"
7,1024,1,"100.00","100.00","Gringas Past"
14,1024,1,"90.00","90.00","Enchi Suiz"
81,1024,1,"45.00","45.00","Agua Nat 1L"
2,1025,1,"100.00","100.00","Caldo de pollo"
73,1025,2,"45.00","90.00","Limonada"
11,1026,1,"80.00","80.00","Enchi Rojas"
88,1026,1,"30.00","30.00","bistec extra"
4,1027,1,"100.00","100.00","Burrito Bistec"
38,1027,1,"90.00","90.00","Pech Placha"
33,1028,1,"110.00","110.00","Tacos Bist"
10,1029,1,"80.00","80.00","Enchi Verd"
15,1029,1,"120.00","120.00","Enchi Divor"
75,1029,1,"45.00","45.00","Sangria Prep"
70,1029,1,"25.00","25.00","Refresco"
70,1030,2,"25.00","50.00","Refresco"
70,1031,3,"25.00","75.00","Refresco"
16,1032,1,"100.00","100.00","Carne Asad"
74,1032,1,"45.00","45.00","Naranjada"
20,1033,1,"200.00","200.00","Arrachera"
42,1033,1,"100.00","100.00","Pech Chip"
70,1033,1,"25.00","25.00","Refresco"
75,1033,1,"45.00","45.00","Sangria Prep"
14,1034,1,"90.00","90.00","Enchi Suiz"
15,1034,1,"120.00","120.00","Enchi Divor"
80,1034,1,"35.00","35.00","Agua Dia 2L"
58,1035,1,"140.00","140.00","Parillada Ind"
16,1035,1,"100.00","100.00","Carne Asad"
65,1036,1,"90.00","90.00","Chilaq c Huev"
87,1036,1,"50.00","50.00","Miche"
45,1037,1,"140.00","140.00","Pech Rell Cam"
70,1037,1,"25.00","25.00","Refresco"
43,1038,1,"110.00","110.00","Pech Cord Blue"
40,1038,1,"100.00","100.00","Pech Empa"
92,1038,2,"10.00","20.00","Contenedor"
10,1039,1,"80.00","80.00","Enchi Verd"
74,1039,1,"45.00","45.00","Naranjada"
87,1039,1,"50.00","50.00","Miche"
70,1040,1,"25.00","25.00","Refresco"
57,1041,1,"50.00","50.00","Ord Papas Fran"
2,1041,1,"100.00","100.00","Caldo de pollo"
25,1041,1,"85.00","85.00","Hambur Res"
36,1042,1,"130.00","130.00","Alitas Buf"
75,1042,1,"45.00","45.00","Sangria Prep"
79,1043,1,"20.00","20.00","Agua Dia 1L"
17,1043,1,"110.00","110.00","Milanesa Res"
4,1043,1,"100.00","100.00","Burrito Bistec"
32,1044,1,"140.00","140.00","Tacos Gober"
42,1044,1,"100.00","100.00","Pech Chip"
73,1044,1,"45.00","45.00","Limonada"
74,1044,1,"45.00","45.00","Naranjada"
99,1045,1,"100.00","100.00","Bistec Mexicana"
70,1045,1,"25.00","25.00","Refresco"
87,1045,1,"50.00","50.00","Miche"
25,1045,1,"85.00","85.00","Hambur Res"
14,1046,1,"90.00","90.00","Enchi Suiz"
89,1046,1,"100.00","100.00","Pozole"
70,1047,1,"25.00","25.00","Refresco"
81,1047,1,"45.00","45.00","Agua Nat 1L"
61,1048,1,"25.00","25.00","Arroz"
11,1049,1,"80.00","80.00","Enchi Rojas"
14,1049,1,"90.00","90.00","Enchi Suiz"
70,1049,1,"25.00","25.00","Refresco"
73,1049,1,"45.00","45.00","Limonada"
16,1050,2,"100.00","200.00","Carne Asad"
73,1050,1,"45.00","45.00","Limonada"
74,1050,1,"45.00","45.00","Naranjada"
16,1051,1,"100.00","100.00","Carne Asad"
21,1052,3,"220.00","660.00","Ribeye"
82,1052,1,"50.00","50.00","Agua Nat 2L"
70,1053,1,"25.00","25.00","Refresco"
58,1054,1,"140.00","140.00","Parillada Ind"
40,1054,1,"100.00","100.00","Pech Empa"
42,1054,1,"100.00","100.00","Pech Chip"
73,1054,1,"45.00","45.00","Limonada"
87,1054,1,"50.00","50.00","Miche"
48,1055,1,"150.00","150.00","Coctel Cam Mdo"
15,1056,1,"120.00","120.00","Enchi Divor"
16,1056,1,"100.00","100.00","Carne Asad"
73,1056,1,"45.00","45.00","Limonada"
74,1056,1,"45.00","45.00","Naranjada"
36,1057,1,"130.00","130.00","Alitas Buf"
73,1057,1,"45.00","45.00","Limonada"
87,1058,1,"50.00","50.00","Miche"
75,1059,1,"45.00","45.00","Sangria Prep"
7,1060,2,"100.00","200.00","Gringas Past"
40,1060,1,"100.00","100.00","Pech Empa"
73,1060,1,"45.00","45.00","Limonada"
70,1060,1,"25.00","25.00","Refresco"
79,1060,1,"20.00","20.00","Agua Dia 1L"
40,1061,1,"100.00","100.00","Pech Empa"
73,1061,1,"45.00","45.00","Limonada"
14,1062,1,"90.00","90.00","Enchi Suiz"
17,1062,1,"110.00","110.00","Milanesa Res"
15,1063,1,"120.00","120.00","Enchi Divor"
75,1063,1,"45.00","45.00","Sangria Prep"
27,1064,1,"95.00","95.00","Hambur Arrach"
87,1064,1,"50.00","50.00","Miche"
81,1065,1,"45.00","45.00","Agua Nat 1L"
87,1066,1,"50.00","50.00","Miche"
38,1067,1,"90.00","90.00","Pech Placha"
67,1067,1,"100.00","100.00","Chilaq c Bist"
87,1067,2,"50.00","100.00","Miche"
82,1067,1,"50.00","50.00","Agua Nat 2L"
84,1068,1,"65.00","65.00","Corrida"
28,1069,2,"130.00","260.00","Alamb Bist"
82,1069,1,"50.00","50.00","Agua Nat 2L"
99,1070,1,"100.00","100.00","Bistec Mexicana"
40,1070,1,"100.00","100.00","Pech Empa"
70,1071,2,"25.00","50.00","Refresco"
38,1071,2,"90.00","180.00","Pech Placha"
43,1072,1,"110.00","110.00","Pech Cord Blue"
74,1072,1,"45.00","45.00","Naranjada"
75,1072,1,"45.00","45.00","Sangria Prep"
1,1073,2,"75.00","150.00","Sopa Azteca"
73,1073,1,"45.00","45.00","Limonada"
92,1074,2,"10.00","20.00","Contenedor"
75,1075,1,"45.00","45.00","Sangria Prep"
44,1075,1,"110.00","110.00","Pollo c Mole"
70,1076,2,"25.00","50.00","Refresco"
40,1077,2,"100.00","200.00","Pech Empa"
70,1077,1,"25.00","25.00","Refresco"
73,1077,1,"45.00","45.00","Limonada"
81,1077,1,"45.00","45.00","Agua Nat 1L"
21,1078,1,"220.00","220.00","Ribeye"
16,1078,1,"100.00","100.00","Carne Asad"
25,1078,1,"85.00","85.00","Hambur Res"
7,1078,1,"100.00","100.00","Gringas Past"
70,1078,3,"25.00","75.00","Refresco"
48,1079,1,"150.00","150.00","Coctel Cam Mdo"
58,1079,1,"140.00","140.00","Parillada Ind"
70,1080,1,"25.00","25.00","Refresco"
79,1080,1,"20.00","20.00","Agua Dia 1L"
87,1080,1,"50.00","50.00","Miche"
35,1081,1,"130.00","130.00","Alitas BBQ"
47,1081,1,"190.00","190.00","Coctel Cam Gde"
81,1081,1,"45.00","45.00","Agua Nat 1L"
38,1082,1,"90.00","90.00","Pech Placha"
40,1083,1,"100.00","100.00","Pech Empa"
87,1083,1,"50.00","50.00","Miche"
28,1084,1,"130.00","130.00","Alamb Bist"
17,1084,2,"110.00","220.00","Milanesa Res"
70,1085,1,"25.00","25.00","Refresco"
40,1085,1,"100.00","100.00","Pech Empa"
67,1086,1,"100.00","100.00","Chilaq c Bist"
12,1087,1,"85.00","85.00","Enchi Mole"
14,1087,1,"90.00","90.00","Enchi Suiz"
75,1087,2,"45.00","90.00","Sangria Prep"
37,1088,1,"130.00","130.00","Alitas Man Hab"
35,1088,1,"130.00","130.00","Alitas BBQ"
83,1088,1,"20.00","20.00","Agua"
70,1088,1,"25.00","25.00","Refresco"
35,1089,1,"130.00","130.00","Alitas BBQ"
59,1089,2,"260.00","520.00","Parillada 2P"
87,1089,2,"50.00","100.00","Miche"
1,1090,1,"75.00","75.00","Sopa Azteca"
25,1090,1,"85.00","85.00","Hambur Res"
10,1090,1,"80.00","80.00","Enchi Verd"
70,1090,1,"25.00","25.00","Refresco"
73,1090,1,"45.00","45.00","Limonada"
75,1090,1,"45.00","45.00","Sangria Prep"
54,1091,1,"70.00","70.00","Queso c Chor"
17,1091,1,"110.00","110.00","Milanesa Res"
19,1091,1,"145.00","145.00","Costi c Chilaq"
99,1092,1,"100.00","100.00","Bistec Mexicana"
73,1092,1,"45.00","45.00","Limonada"
86,1092,1,"10.00","10.00","Huevo"
4,1093,1,"100.00","100.00","Burrito Bistec"
3,1093,2,"80.00","160.00","Sincronizadas"
48,1093,1,"150.00","150.00","Coctel Cam Mdo"
19,1093,1,"145.00","145.00","Costi c Chilaq"
24,1093,1,"85.00","85.00","Ensalad Mixt"
82,1093,1,"50.00","50.00","Agua Nat 2L"
20,1094,2,"200.00","400.00","Arrachera"
1,1094,1,"75.00","75.00","Sopa Azteca"
87,1094,2,"50.00","100.00","Miche"
81,1094,1,"45.00","45.00","Agua Nat 1L"
16,1095,1,"100.00","100.00","Carne Asad"
70,1095,2,"25.00","50.00","Refresco"
45,1096,1,"140.00","140.00","Pech Rell Cam"
87,1096,2,"50.00","100.00","Miche"
84,1097,1,"65.00","65.00","Corrida"
86,1097,1,"10.00","10.00","Huevo"
91,1098,1,"50.00","50.00","Corrida Cafe"
86,1098,2,"10.00","20.00","Huevo"
2,1099,1,"100.00","100.00","Caldo de pollo"
70,1099,1,"25.00","25.00","Refresco"
59,1100,1,"260.00","260.00","Parillada 2P"
79,1100,1,"20.00","20.00","Agua Dia 1L"
35,1101,1,"130.00","130.00","Alitas BBQ"
12,1101,1,"85.00","85.00","Enchi Mole"
17,1101,1,"110.00","110.00","Milanesa Res"
70,1101,3,"25.00","75.00","Refresco"
59,1102,1,"260.00","260.00","Parillada 2P"
75,1102,1,"45.00","45.00","Sangria Prep"
74,1102,1,"45.00","45.00","Naranjada"
58,1103,1,"140.00","140.00","Parillada Ind"
68,1104,1,"100.00","100.00","Chilaq c Pollo"
73,1104,1,"45.00","45.00","Limonada"
82,1105,1,"50.00","50.00","Agua Nat 2L"
25,1106,2,"85.00","170.00","Hambur Res"
92,1106,2,"10.00","20.00","Contenedor"
14,1107,1,"90.00","90.00","Enchi Suiz"
15,1107,1,"120.00","120.00","Enchi Divor"
20,1108,1,"200.00","200.00","Arrachera"
25,1108,2,"85.00","170.00","Hambur Res"
35,1108,1,"130.00","130.00","Alitas BBQ"
1,1108,1,"75.00","75.00","Sopa Azteca"
73,1108,1,"45.00","45.00","Limonada"
82,1108,1,"50.00","50.00","Agua Nat 2L"
79,1109,1,"20.00","20.00","Agua Dia 1L"
84,1110,2,"65.00","130.00","Corrida"
37,1111,1,"130.00","130.00","Alitas Man Hab"
26,1111,1,"85.00","85.00","Hambur Pollo"
7,1111,1,"100.00","100.00","Gringas Past"
82,1111,1,"50.00","50.00","Agua Nat 2L"
82,1112,1,"50.00","50.00","Agua Nat 2L"
58,1113,1,"140.00","140.00","Parillada Ind"
4,1114,1,"100.00","100.00","Burrito Bistec"
70,1114,1,"25.00","25.00","Refresco"
38,1115,3,"90.00","270.00","Pech Placha"
82,1115,1,"50.00","50.00","Agua Nat 2L"
51,1116,1,"160.00","160.00","Cam Diabla"
87,1117,1,"50.00","50.00","Miche"
27,1117,1,"95.00","95.00","Hambur Arrach"
86,1118,1,"10.00","10.00","Huevo"
45,1119,1,"140.00","140.00","Pech Rell Cam"
48,1119,1,"150.00","150.00","Coctel Cam Mdo"
70,1119,1,"25.00","25.00","Refresco"
74,1119,1,"45.00","45.00","Naranjada"
50,1120,1,"160.00","160.00","Cam Ajillo"
43,1120,1,"110.00","110.00","Pech Cord Blue"
73,1120,1,"45.00","45.00","Limonada"
70,1120,1,"25.00","25.00","Refresco"
25,1121,1,"85.00","85.00","Hambur Res"
92,1121,1,"10.00","10.00","Contenedor"
87,1122,2,"50.00","100.00","Miche"
15,1122,1,"120.00","120.00","Enchi Divor"
36,1122,1,"130.00","130.00","Alitas Buf"
49,1123,1,"160.00","160.00","Cam Empan"
75,1123,1,"45.00","45.00","Sangria Prep"
1,1124,1,"75.00","75.00","Sopa Azteca"
39,1124,1,"95.00","95.00","Pech Chimich"
82,1124,1,"50.00","50.00","Agua Nat 2L"
49,1125,1,"160.00","160.00","Cam Empan"
74,1125,1,"45.00","45.00","Naranjada"
45,1126,2,"140.00","280.00","Pech Rell Cam"
91,1127,1,"50.00","50.00","Corrida Cafe"
84,1128,1,"65.00","65.00","Corrida"
59,1129,1,"260.00","260.00","Parillada 2P"
51,1130,1,"160.00","160.00","Cam Diabla"
49,1130,1,"160.00","160.00","Cam Empan"
70,1130,2,"25.00","50.00","Refresco"
70,1131,2,"25.00","50.00","Refresco"
59,1131,1,"260.00","260.00","Parillada 2P"
1,1132,1,"75.00","75.00","Sopa Azteca"
75,1132,1,"45.00","45.00","Sangria Prep"
14,1132,1,"90.00","90.00","Enchi Suiz"
70,1133,1,"25.00","25.00","Refresco"
75,1133,1,"45.00","45.00","Sangria Prep"
20,1133,1,"200.00","200.00","Arrachera"
16,1133,1,"100.00","100.00","Carne Asad"
51,1134,2,"160.00","320.00","Cam Diabla"
92,1135,1,"10.00","10.00","Contenedor"
15,1135,1,"120.00","120.00","Enchi Divor"
70,1136,2,"25.00","50.00","Refresco"
16,1137,1,"100.00","100.00","Carne Asad"
73,1137,1,"45.00","45.00","Limonada"
92,1138,2,"10.00","20.00","Contenedor"
70,1139,1,"25.00","25.00","Refresco"
6,1140,1,"100.00","100.00","Gringas Bist"
81,1141,1,"45.00","45.00","Agua Nat 1L"
1,1142,1,"75.00","75.00","Sopa Azteca"
10,1142,1,"80.00","80.00","Enchi Verd"
70,1142,1,"25.00","25.00","Refresco"
86,1143,3,"10.00","30.00","Huevo"
43,1143,1,"110.00","110.00","Pech Cord Blue"
25,1143,2,"85.00","170.00","Hambur Res"
40,1144,1,"100.00","100.00","Pech Empa"
70,1144,2,"25.00","50.00","Refresco"
16,1145,1,"100.00","100.00","Carne Asad"
4,1145,1,"100.00","100.00","Burrito Bistec"
70,1145,1,"25.00","25.00","Refresco"
83,1145,1,"20.00","20.00","Agua"
10,1146,1,"80.00","80.00","Enchi Verd"
70,1146,1,"25.00","25.00","Refresco"
89,1147,1,"100.00","100.00","Pozole"
14,1147,1,"90.00","90.00","Enchi Suiz"
40,1147,1,"100.00","100.00","Pech Empa"
73,1147,2,"45.00","90.00","Limonada"
75,1147,1,"45.00","45.00","Sangria Prep"
82,1148,1,"50.00","50.00","Agua Nat 2L"
35,1149,1,"130.00","130.00","Alitas BBQ"
16,1150,1,"100.00","100.00","Carne Asad"
70,1150,1,"25.00","25.00","Refresco"
27,1151,2,"95.00","190.00","Hambur Arrach"
70,1151,2,"25.00","50.00","Refresco"
89,1152,1,"100.00","100.00","Pozole"
67,1153,1,"100.00","100.00","Chilaq c Bist"
86,1153,1,"10.00","10.00","Huevo"
10,1153,1,"80.00","80.00","Enchi Verd"
81,1153,1,"45.00","45.00","Agua Nat 1L"
79,1153,1,"20.00","20.00","Agua Dia 1L"
58,1154,1,"140.00","140.00","Parillada Ind"
81,1154,1,"45.00","45.00","Agua Nat 1L"
42,1155,1,"100.00","100.00","Pech Chip"
10,1155,1,"80.00","80.00","Enchi Verd"
81,1155,1,"45.00","45.00","Agua Nat 1L"
44,1156,1,"110.00","110.00","Pollo c Mole"
70,1156,1,"25.00","25.00","Refresco"
15,1157,2,"120.00","240.00","Enchi Divor"
70,1157,2,"25.00","50.00","Refresco"
40,1158,1,"100.00","100.00","Pech Empa"
12,1159,1,"85.00","85.00","Enchi Mole"
86,1159,1,"10.00","10.00","Huevo"
74,1159,1,"45.00","45.00","Naranjada"
85,1160,1,"80.00","80.00","Corrida 2"
16,1161,1,"100.00","100.00","Carne Asad"
84,1162,1,"65.00","65.00","Corrida"
84,1163,1,"65.00","65.00","Corrida"
84,1164,2,"65.00","130.00","Corrida"
25,1165,3,"85.00","255.00","Hambur Res"
92,1165,3,"10.00","30.00","Contenedor"
84,1166,2,"65.00","130.00","Corrida"
28,1167,1,"130.00","130.00","Alamb Bist"
84,1167,1,"65.00","65.00","Corrida"
84,1168,1,"65.00","65.00","Corrida"
86,1168,1,"10.00","10.00","Huevo"
84,1169,1,"65.00","65.00","Corrida"
84,1170,1,"65.00","65.00","Corrida"
4,1171,2,"100.00","200.00","Burrito Bistec"
92,1171,2,"10.00","20.00","Contenedor"
19,1172,1,"145.00","145.00","Costi c Chilaq"
70,1172,1,"25.00","25.00","Refresco"
84,1173,1,"65.00","65.00","Corrida"
92,1174,0,"10.00","0.00","Contenedor"
40,1174,1,"100.00","100.00","Pech Empa"
79,1174,1,"20.00","20.00","Agua Dia 1L"
86,1175,1,"10.00","10.00","Huevo"
84,1176,1,"65.00","65.00","Corrida"
84,1177,1,"65.00","65.00","Corrida"
92,1178,1,"10.00","10.00","Contenedor"
85,1179,1,"80.00","80.00","Corrida 2"
84,1180,2,"65.00","130.00","Corrida"
84,1181,1,"65.00","65.00","Corrida"
86,1181,1,"10.00","10.00","Huevo"
70,1181,1,"25.00","25.00","Refresco"
84,1182,1,"65.00","65.00","Corrida"
84,1183,1,"65.00","65.00","Corrida"
21,1202,2,"220.00","440.00","Ribeye"
84,1185,1,"65.00","65.00","Corrida"
49,1186,1,"160.00","160.00","Cam Empan"
35,1186,1,"130.00","130.00","Alitas BBQ"
26,1186,1,"85.00","85.00","Hambur Pollo"
70,1186,3,"25.00","75.00","Refresco"
84,1187,3,"65.00","195.00","Corrida"
12,1189,1,"85.00","85.00","Enchi Mole"
74,1189,1,"45.00","45.00","Naranjada"
38,1190,1,"90.00","90.00","Pech Placha"
73,1190,1,"45.00","45.00","Limonada"
45,1191,1,"140.00","140.00","Pech Rell Cam"
74,1191,1,"45.00","45.00","Naranjada"
84,1192,4,"65.00","260.00","Corrida"
84,1193,1,"65.00","65.00","Corrida"
4,1193,1,"100.00","100.00","Burrito Bistec"
84,1194,1,"65.00","65.00","Corrida"
70,1194,1,"25.00","25.00","Refresco"
24,1195,1,"85.00","85.00","Ensalad Mixt"
85,1195,1,"80.00","80.00","Corrida 2"
80,1195,1,"35.00","35.00","Agua Dia 2L"
84,1196,2,"65.00","130.00","Corrida"
84,1197,2,"65.00","130.00","Corrida"
84,1198,1,"65.00","65.00","Corrida"
84,1199,1,"65.00","65.00","Corrida"
84,1200,4,"65.00","260.00","Corrida"
16,1201,1,"100.00","100.00","Carne Asad"
74,1201,1,"45.00","45.00","Naranjada"
75,1202,2,"45.00","90.00","Sangria Prep"
12,1203,1,"85.00","85.00","Enchi Mole"
14,1203,1,"90.00","90.00","Enchi Suiz"
79,1203,1,"20.00","20.00","Agua Dia 1L"
84,1205,3,"65.00","195.00","Corrida"
40,1206,1,"100.00","100.00","Pech Empa"
38,1206,1,"90.00","90.00","Pech Placha"
79,1206,1,"20.00","20.00","Agua Dia 1L"
84,1207,1,"65.00","65.00","Corrida"
